timestamp,event,source,stock_id,dataset,token_present,token_source,token_masked,login_status,login_message,request_count,dataset_request_count,user_count,api_request_limit,remain,status,status_code,message
2026-06-20 05:21:20,api_call,get_stock_data,3324,TaiwanStockPrice,False,,,missing_token,FINMIND_TOKEN is not set,34,12,,,,sent,,FinMind request sent with token in query params and/or Authorization header
2026-06-20 05:21:21,api_call,dividend source,3324,TaiwanStockDividend,False,,,missing_token,FINMIND_TOKEN is not set,35,12,,,,sent,,FinMind request sent with token in query params and/or Authorization header
2026-06-20 05:21:21,api_call,PER source,3324,TaiwanStockPER,False,,,missing_token,FINMIND_TOKEN is not set,36,12,,,,sent,,FinMind request sent with token in query params and/or Authorization header
2026-06-20 05:21:21,api_call,get_stock_data,3443,TaiwanStockPrice,False,,,missing_token,FINMIND_TOKEN is not set,37,13,,,,sent,,FinMind request sent with token in query params and/or Authorization header
2026-06-20 05:21:22,api_call,dividend source,3443,TaiwanStockDividend,False,,,missing_token,FINMIND_TOKEN is not set,38,13,,,,sent,,FinMind request sent with token in query params and/or Authorization header
2026-06-20 05:21:22,api_call,PER source,3443,TaiwanStockPER,False,,,missing_token,FINMIND_TOKEN is not set,39,13,,,,sent,,FinMind request sent with token in query params and/or Authorization header
2026-06-20 05:21:22,api_call,get_stock_data,3563,TaiwanStockPrice,False,,,missing_token,FINMIND_TOKEN is not set,40,14,,,,sent,,FinMind request sent with token in query params and/or Authorization header
2026-06-20 05:21:23,api_call,dividend source,3563,TaiwanStockDividend,False,,,missing_token,FINMIND_TOKEN is not set,41,14,,,,sent,,FinMind request sent with token in query params and/or Authorization header
2026-06-20 05:21:23,api_call,PER source,3563,TaiwanStockPER,False,,,missing_token,FINMIND_TOKEN is not set,42,14,,,,sent,,FinMind request sent with token in query params and/or Authorization header
2026-06-20 05:21:23,api_call,get_stock_data,3653,TaiwanStockPrice,False,,,missing_token,FINMIND_TOKEN is not set,43,15,,,,sent,,FinMind request sent with token in query params and/or Authorization header
2026-06-20 05:21:24,api_call,dividend source,3653,TaiwanStockDividend,False,,,missing_token,FINMIND_TOKEN is not set,44,15,,,,sent,,FinMind request sent with token in query params and/or Authorization header
2026-06-20 05:21:24,api_call,PER source,3653,TaiwanStockPER,False,,,missing_token,FINMIND_TOKEN is not set,45,15,,,,sent,,FinMind request sent with token in query params and/or Authorization header
2026-06-20 05:21:24,api_call,get_stock_data,3665,TaiwanStockPrice,False,,,missing_token,FINMIND_TOKEN is not set,46,16,,,,sent,,FinMind request sent with token in query params and/or Authorization header
2026-06-20 05:21:25,api_call,dividend source,3665,TaiwanStockDividend,False,,,missing_token,FINMIND_TOKEN is not set,47,16,,,,sent,,FinMind request sent with token in query params and/or Authorization header
2026-06-20 05:21:25,api_call,PER source,3665,TaiwanStockPER,False,,,missing_token,FINMIND_TOKEN is not set,48,16,,,,sent,,FinMind request sent with token in query params and/or Authorization header
2026-06-20 05:21:25,api_call,get_stock_data,5871,TaiwanStockPrice,False,,,missing_token,FINMIND_TOKEN is not set,49,17,,,,sent,,FinMind request sent with token in query params and/or Authorization header
2026-06-20 05:21:26,api_call,dividend source,5871,TaiwanStockDividend,False,,,missing_token,FINMIND_TOKEN is not set,50,17,,,,sent,,FinMind request sent with token in query params and/or Authorization header
2026-06-20 05:21:26,api_call,PER source,5871,TaiwanStockPER,False,,,missing_token,FINMIND_TOKEN is not set,51,17,,,,sent,,FinMind request sent with token in query params and/or Authorization header
2026-06-20 05:21:26,api_call,get_stock_data,6442,TaiwanStockPrice,False,,,missing_token,FINMIND_TOKEN is not set,52,18,,,,sent,,FinMind request sent with token in query params and/or Authorization header
2026-06-20 05:21:27,api_call,dividend source,6442,TaiwanStockDividend,False,,,missing_token,FINMIND_TOKEN is not set,53,18,,,,sent,,FinMind request sent with token in query params and/or Authorization header
2026-06-20 05:21:27,api_call,PER source,6442,TaiwanStockPER,False,,,missing_token,FINMIND_TOKEN is not set,54,18,,,,sent,,FinMind request sent with token in query params and/or Authorization header
2026-06-20 05:21:28,api_call,get_stock_data,6510,TaiwanStockPrice,False,,,missing_token,FINMIND_TOKEN is not set,55,19,,,,sent,,FinMind request sent with token in query params and/or Authorization header
2026-06-20 05:21:28,api_call,dividend source,6510,TaiwanStockDividend,False,,,missing_token,FINMIND_TOKEN is not set,56,19,,,,sent,,FinMind request sent with token in query params and/or Authorization header
2026-06-20 05:21:28,api_call,PER source,6510,TaiwanStockPER,False,,,missing_token,FINMIND_TOKEN is not set,57,19,,,,sent,,FinMind request sent with token in query params and/or Authorization header
2026-06-20 05:21:29,api_call,get_stock_data,6515,TaiwanStockPrice,False,,,missing_token,FINMIND_TOKEN is not set,58,20,,,,sent,,FinMind request sent with token in query params and/or Authorization header
2026-06-20 05:21:29,api_call,dividend source,6515,TaiwanStockDividend,False,,,missing_token,FINMIND_TOKEN is not set,59,20,,,,sent,,FinMind request sent with token in query params and/or Authorization header
2026-06-20 05:21:29,api_call,PER source,6515,TaiwanStockPER,False,,,missing_token,FINMIND_TOKEN is not set,60,20,,,,sent,,FinMind request sent with token in query params and/or Authorization header
2026-06-20 05:21:30,api_call,get_stock_data,6940,TaiwanStockPrice,False,,,missing_token,FINMIND_TOKEN is not set,61,21,,,,sent,,FinMind request sent with token in query params and/or Authorization header
2026-06-20 05:21:30,api_call,dividend source,6940,TaiwanStockDividend,False,,,missing_token,FINMIND_TOKEN is not set,62,21,,,,sent,,FinMind request sent with token in query params and/or Authorization header
2026-06-20 05:21:30,api_call,PER source,6940,TaiwanStockPER,False,,,missing_token,FINMIND_TOKEN is not set,63,21,,,,sent,,FinMind request sent with token in query params and/or Authorization header
2026-06-20 05:21:31,api_call,get_stock_data,7728,TaiwanStockPrice,False,,,missing_token,FINMIND_TOKEN is not set,64,22,,,,sent,,FinMind request sent with token in query params and/or Authorization header
2026-06-20 05:21:31,api_call,dividend source,7728,TaiwanStockDividend,False,,,missing_token,FINMIND_TOKEN is not set,65,22,,,,sent,,FinMind request sent with token in query params and/or Authorization header
2026-06-20 05:21:32,api_call,PER source,7728,TaiwanStockPER,False,,,missing_token,FINMIND_TOKEN is not set,66,22,,,,sent,,FinMind request sent with token in query params and/or Authorization header
2026-06-20 06:09:22,api_call,profit source,2330,TaiwanStockFinancialStatements,False,,,missing_token,FINMIND_TOKEN is not set,1,1,,,,sent,,FinMind request sent with token in query params and/or Authorization header
2026-06-20 06:09:40,api_call,profit source,2330,TaiwanStockFinancialStatements,False,,,missing_token,FINMIND_TOKEN is not set,1,1,,,,sent,,FinMind request sent with token in query params and/or Authorization header
